,image_id,street,citi,bed,bath,sqft,price
13152,13152,1,"Chula Vista, CA",12,3.0,2900,869500
13153,13153,1,"Poway, CA",6,2.0,1960,869500
13154,13154,1,"Carlsbad, CA",4,2.0,2245,849000
13155,13155,1,"El Cajon, CA",5,2.1,3356,874999
13156,13156,2,"Poway, CA",3,2.0,2100,899000
13157,13157,1,"La Mesa, CA",9,2.0,1680,869500
13158,13158,1,"San Diego, CA",6,2.0,1780,809000
13159,13159,1,"Carlsbad, CA",2,2.1,1675,837500
13160,13160,2,"La Mesa, CA",4,3.0,2728,799000
13161,13161,2,"San Diego, CA",2,2.0,928,795000
13162,13162,2,"Chula Vista, CA",5,3.0,3006,799000
13163,13163,1,"Oceanside, CA",3,2.0,1268,819898
13164,13164,2,"Fallbrook, CA",4,3.1,3209,799000
13165,13165,1,"San Diego, CA",4,3.0,2363,894950
13166,13166,2,"Escondido, CA",4,3.0,2952,799900
13167,13167,2,"San Diego, CA",3,2.1,1785,805000
13168,13168,2,"El Cajon, CA",5,2.1,3396,799000
13169,13169,2,"Chula Vista, CA",4,3.1,3138,899000
13170,13170,1,"Jacumba, CA",3,3.0,2200,890000
13171,13171,1,"Valley Center, CA",5,4.1,4200,839000
13172,13172,1,"Escondido, CA",4,3.1,3632,870000
13173,13173,1,"Julian, CA",5,4.0,3520,889000
13174,13174,23,"Carlsbad, CA",3,2.1,1999,805990
13175,13175,1,"San Diego, CA",2,2.0,1034,849000
13176,13176,1,"La Mesa, CA",4,3.0,3005,879000
13177,13177,1,"San Diego, CA",3,2.2,1657,850000
13178,13178,2,"Vista, CA",4,2.1,2594,795000
13179,13179,1,"Chula Vista, CA",5,4.0,3045,829900
13180,13180,2,"Ramona, CA",5,3.1,3604,799000
13181,13181,2,"La Mesa, CA",5,3.1,2869,799000
13182,13182,2,"Vista, CA",4,3.1,3129,899900
13183,13183,1,"San Diego, CA",4,3.1,2548,829000
13184,13184,1,"Chula Vista, CA",6,4.0,2830,887900
13185,13185,1,"San Diego, CA",4,2.1,2350,889000
13186,13186,2,"Borrego Springs, CA",3,3.0,2725,795000
13187,13187,1,"San Diego, CA",4,2.1,2350,859000
13188,13188,1,"Fallbrook, CA",3,2.1,3777,874500
13189,13189,1,"Oceanside, CA",4,3.0,2209,869000
13190,13190,1,"Julian, CA",6,6.1,3565,849000
13191,13191,1,"Chula Vista, CA",4,3.0,2625,826875
13192,13192,1,"Escondido, CA",6,4.0,3048,889000
13193,13193,2,"Escondido, CA",5,3.1,4826,895000
13194,13194,2,"San Diego, CA",4,2.1,2436,998000
13195,13195,1,"Escondido, CA",4,3.1,2821,985000
13196,13196,1,"Escondido, CA",5,3.0,3560,980000
13197,13197,1,"Escondido, CA",5,4.0,3460,929000
13198,13198,1,"Fallbrook, CA",6,5.1,4478,949900
13199,13199,2,"San Diego, CA",2,2.0,1474,995000
13200,13200,1,"San Diego, CA",4,2.0,2521,949950
13201,13201,1,"San Diego, CA",4,2.0,1604,949000
13202,13202,1,"Chula Vista, CA",5,4.0,3765,919000
13203,13203,2,"San Diego, CA",5,2.1,3226,995000
13204,13204,1,"Carlsbad, CA",4,4.0,2089,929000
13205,13205,1,"Encinitas, CA",3,2.0,1485,929000
13206,13206,2,"San Diego, CA",3,2.0,1543,899000
13207,13207,2,"San Diego, CA",4,2.1,2018,899000
13208,13208,2,"El Cajon, CA",4,3.0,2624,899500
13209,13209,1,"Escondido, CA",4,2.1,3224,988888
13210,13210,1,"Pauma Valley, CA",4,4.1,4136,949000
13211,13211,1,"Carlsbad, CA",4,2.1,2329,915000
13212,13212,1,"Escondido, CA",5,4.0,3460,979000
13213,13213,1,"San Diego, CA",2,2.0,1559,980000
13214,13214,1,"San Diego, CA",5,3.0,2422,949000
13215,13215,2,"San Diego, CA",3,2.0,1420,1005000
13216,13216,1,"San Diego, CA",2,1.0,1135,968000
13217,13217,1,"Santee, CA",3,3.0,2530,950000
13218,13218,1,"Pacific Beach, CA",2,2.0,1100,939000
13219,13219,1,"Carlsbad, CA",5,3.0,2867,989900
13220,13220,2,"Carlsbad, CA",3,2.1,2046,899000
13221,13221,1,"San Diego, CA",3,2.0,1326,975000
13222,13222,1,"Carlsbad, CA",4,3.0,2257,949900
13223,13223,1,"El Cajon, CA",4,3.0,3482,949000
13224,13224,2,"Carlsbad, CA",5,3.0,2876,899000
13225,13225,1,"Santee, CA",4,4.1,3745,987750
13226,13226,1,"Alpine, CA",5,3.1,3841,974900
13227,13227,2,"El Cajon, CA",5,3.1,4009,899000
13228,13228,2,"Fallbrook, CA",4,3.0,3119,999000
13229,13229,1,"San Diego, CA",3,3.1,1778,949000
13230,13230,2,"Poway, CA",3,2.0,1807,895000
13231,13231,2,"San Diego, CA",4,3.0,2382,999000
13232,13232,1,"San Marcos, CA",3,3.0,2292,975000
13233,13233,1,"Fallbrook, CA",4,2.1,3574,988000
13234,13234,2,"La Mesa, CA",5,4.0,3290,899900
13235,13235,2,"San Diego, CA",2,2.1,1291,999999
13236,13236,2,"San Diego, CA",4,2.0,1910,900000
13237,13237,1,"San Marcos, CA",4,3.0,2814,950000
13238,13238,1,"San Marcos, CA",4,2.1,3100,925000
13239,13239,1,"Vista, CA",4,3.0,3088,925000
13240,13240,1,"San Diego, CA",5,2.0,2450,985000
13241,13241,2,"San Diego, CA",2,1.0,1240,899000
13242,13242,1,"Fallbrook, CA",5,3.0,3945,939000
13243,13243,2,"San Diego, CA",3,2.0,2480,999000
13244,13244,1,"Escondido, CA",1,1.0,1153,980000
13245,13245,2,"Encinitas, CA",4,2.1,1838,900000
13246,13246,2,"Fallbrook, CA",5,4.0,3172,999999
13247,13247,1,"San Diego, CA",5,3.0,2538,925000
13248,13248,2,"Dulzura, CA",7,4.1,5588,899000
13249,13249,1,"La Mesa, CA",5,4.0,4117,949900
13250,13250,2,"San Diego, CA",4,2.1,3010,898000
13251,13251,1,"San Diego, CA",3,3.0,1853,920000
13252,13252,2,"San Diego, CA",4,4.0,2733,999000
13253,13253,2,"Pauma Valley, CA",3,3.1,3500,895000
13254,13254,2,"San Diego, CA",2,1.0,780,999000
13255,13255,2,"Encinitas, CA",4,2.0,1830,899000
13256,13256,1,"La Mesa, CA",3,3.0,3160,977000
13257,13257,1,"San Diego, CA",3,3.1,2034,949000
13258,13258,2,"Escondido, CA",4,3.0,3047,995000
13259,13259,1,"San Diego, CA",5,3.1,3095,949000
13260,13260,3,"San Diego, CA",2,2.0,1454,965900
13261,13261,1,"San Diego, CA",5,3.0,3243,919000
13262,13262,1,"Carlsbad, CA",3,2.0,1866,985000
13263,13263,1,"Escondido, CA",4,3.1,3771,931000
13264,13264,2,"San Diego, CA",4,2.0,1876,999900
13265,13265,1,"San Diego, CA",3,3.1,2071,949000
13266,13266,1,"Alpine, CA",5,3.1,3929,949000
13267,13267,1,"Cardiff, CA",3,2.0,1433,950000
13268,13268,1,"Poway, CA",4,3.0,3037,955000
13269,13269,2,"Fallbrook, CA",4,3.1,3964,899000
13270,13270,1,"San Diego, CA",3,2.1,1821,975000
13271,13271,1,"Bonita, CA",6,3.1,3257,979900
13272,13272,1,"Encinitas, CA",3,2.0,1260,925000
13273,13273,1,"San Diego, CA",5,2.1,2633,975000
13274,13274,2,"Ramona, CA",5,3.0,4377,997000
13275,13275,1,"San Marcos, CA",6,4.1,3519,918800
13276,13276,2,"El Cajon, CA",3,2.1,2615,899000
13277,13277,1,"La Mesa, CA",5,3.0,2148,959000
13278,13278,1,"Coronado, CA",2,2.0,1603,989000
13279,13279,1,"San Diego, CA",3,2.0,1890,975000
13280,13280,2,"Escondido, CA",3,3.0,2942,900000
13281,13281,1,"Chula Vista, CA",4,3.1,3140,950000
13282,13282,1,"San Diego, CA",6,3.0,2600,979000
13283,13283,1,"San Diego, CA",4,2.0,1525,949007
13284,13284,1,"San Diego, CA",4,2.0,1924,980000
13285,13285,1,"Oceanside, CA",3,2.0,1588,949900
13286,13286,2,"Chula Vista, CA",4,3.1,4356,900000
13287,13287,1,"Ramona, CA",3,2.1,2507,929000
13288,13288,1,"San Diego, CA",2,2.0,1016,925000
13289,13289,1,"Fallbrook, CA",6,4.1,4220,949000
13290,13290,1,"Poway, CA",4,3.0,1625,975000
13291,13291,2,"Poway, CA",4,3.0,3102,998875
13292,13292,2,"Ramona, CA",7,3.0,3800,999000
13293,13293,2,"San Diego, CA",2,1.0,720,899000
13294,13294,1,"Escondido, CA",4,3.0,2676,925000
13295,13295,2,"Fallbrook, CA",4,3.1,3483,899000
13296,13296,1,"Escondido, CA",7,5.1,4523,959000
13297,13297,2,"Fallbrook, CA",4,2.1,2810,895000
13298,13298,2,"El Cajon, CA",4,3.1,3377,899500
13299,13299,1,"Santee, CA",4,2.1,2999,920000
13300,13300,1,"San Diego, CA",4,2.1,2021,999000
13301,13301,1,"San Diego, CA",3,2.0,1342,949900
13302,13302,1,"Encinitas, CA",4,3.0,2009,975000
13303,13303,2,"San Marcos, CA",3,2.1,2241,895000
13304,13304,1,"Imperial Beach, CA",7,2.0,1528,969500
13305,13305,1,"San Diego, CA",4,3.0,2952,928000
13306,13306,1,"La Mesa, CA",5,4.0,4594,974900
13307,13307,1,"San Marcos, CA",5,4.1,3390,939000
13308,13308,2,"Poway, CA",3,2.0,2100,899000
13309,13309,1,"Lakeside, CA",4,3.1,3991,925000
13310,13310,1,"Escondido, CA",4,2.1,3159,999000
13311,13311,1,"San Diego, CA",4,3.0,2178,985000
13312,13312,1,"Valley Center, CA",4,3.1,3736,980000
13313,13313,1,"Valley Center, CA",4,3.1,3574,944000
13314,13314,1,"Bonita, CA",5,3.0,3017,980000
13315,13315,2,"Chula Vista, CA",4,3.1,3138,899000
13316,13316,1,"San Diego, CA",5,2.0,1666,914900
13317,13317,1,"Escondido, CA",4,3.0,3718,979000
13318,13318,1,"San Marcos, CA",5,4.1,3292,980000
13319,13319,1,"Carlsbad, CA",3,2.0,2050,950000
13320,13320,1,"San Diego, CA",4,2.1,2016,995000
13321,13321,1,"Fallbrook, CA",3,3.0,3414,949000
13322,13322,1,"El Cajon, CA",5,3.0,3618,949000
13323,13323,1,"Jamul, CA",4,3.1,4937,999000
13324,13324,1,"San Marcos, CA",5,3.1,3152,950000
13325,13325,2,"Vista, CA",4,3.1,3129,899900
13326,13326,1,"Bonita, CA",5,3.1,3364,949000
13327,13327,1,"San Diego, CA",3,2.0,1417,945888
13328,13328,1,"Del Mar, CA",2,1.0,812,899000
13329,13329,1,"Carlsbad, CA",5,2.1,2570,945000
13330,13330,1,"San Diego, CA",6,4.0,2751,899000
13331,13331,23,"Pauma Valley, CA",4,4.0,2834,949000
13332,13332,1,"Oceanside, CA",3,3.0,2382,929000
13333,13333,1,"San Marcos, CA",5,4.0,3068,907000
13334,13334,1,"Encinitas, CA",6,3.0,2326,989000
13335,13335,1,"La Mesa, CA",5,4.0,3805,975000
13336,13336,1,"Escondido, CA",3,3.1,3206,999999
13337,13337,1,"Bonita, CA",6,5.0,3765,985000
13338,13338,1,"Spring Valley, CA",3,3.0,3304,950000
13339,13339,1,"San Diego, CA",4,3.0,2479,959000
13340,13340,1,"Vista, CA",4,2.1,3187,995000
13341,13341,1,"Escondido, CA",5,3.1,3974,999000
13342,13342,1,"Vista, CA",4,4.1,3690,899000
13343,13343,1,"Vista, CA",3,3.1,3287,899000
13344,13344,1,"Oceanside, CA",3,2.1,2188,995000
13345,13345,1,"San Marcos, CA",7,3.1,3548,995000
13346,13346,1,"Carlsbad, CA",4,3.0,2722,899000
13347,13347,1,"San Marcos, CA",4,3.1,3346,985000
13348,13348,1,"Vista, CA",3,3.0,2682,999000
13349,13349,1,"La Mesa, CA",4,3.1,2950,949000
13350,13350,1,"Bonita, CA",5,4.1,3564,989900
13351,13351,1,"Fallbrook, CA",4,4.0,3650,929000
13352,13352,1,"Santee, CA",5,3.1,3095,915000
13353,13353,1,"Valley Center, CA",5,4.1,4626,999000
13354,13354,1,"Vista, CA",5,4.0,2839,899000
13355,13355,1,"Santee, CA",5,3.1,3150,929999
13356,13356,1,"Fallbrook, CA",5,4.1,3868,979000
13357,13357,1,"Escondido, CA",6,4.0,3615,895000
13358,13358,1,"Chula Vista, CA",4,3.1,3176,973900
13359,13359,1,"Chula Vista, CA",4,3.1,3093,897900
13360,13360,1,"Chula Vista, CA",5,2.1,2788,898900
13361,13361,1,"Escondido, CA",4,3.0,2819,949000
13362,13362,1,"Bonsall, CA",4,3.1,3268,949900
13363,13363,1,"Carlsbad, CA",5,3.1,2780,899000
13364,13364,1,"Escondido, CA",4,4.0,4381,949000
13365,13365,1,"Escondido, CA",5,4.0,3666,989900
13366,13366,1,"Fallbrook, CA",4,3.1,3127,975000
13367,13367,1,"Ramona, CA",5,4.1,4560,995000
13368,13368,1,"San Marcos, CA",5,3.1,3830,995000
13369,13369,1,"Escondido, CA",4,3.0,3266,929000
13370,13370,1,"Ramona, CA",4,4.0,4684,985000
13371,13371,1,"Encinitas, CA",3,2.1,1807,995000
13372,13372,1,"Chula Vista, CA",6,3.0,3956,915000
13373,13373,1,"San Diego, CA",4,2.0,1754,900000
13374,13374,1,"Escondido, CA",5,4.1,4349,937900
13375,13375,1,"Escondido, CA",4,3.1,3183,943900
13376,13376,1,"Escondido, CA",5,4.1,3922,935900
13377,13377,1,"Poway, CA",4,4.0,3092,959900
13378,13378,1,"Vista, CA",3,4.1,3000,899900
13379,13379,1,"Alpine, CA",5,3.1,3405,950000
13380,13380,1,"El Cajon, CA",4,3.1,3120,935000
13381,13381,1,"Poway, CA",3,2.1,2308,900000
13382,13382,1,"Valley Center, CA",4,3.1,3461,900000
13383,13383,1,"Fallbrook, CA",4,2.2,5628,950000
13384,13384,1,"San Diego, CA",3,2.1,2119,999000
13385,13385,1,"San Diego, CA",3,3.0,1808,998000
13386,13386,1,"Alpine, CA",4,4.1,3260,975000
13387,13387,1,"El Cajon, CA",5,4.0,4327,915000
13388,13388,1,"Lakeside, CA",4,4.0,3020,975000
13389,13389,1,"Alpine, CA",4,3.1,3009,949000
13390,13390,1,"Oceanside, CA",2,2.0,1010,989000
13391,13391,1,"Chula Vista, CA",5,3.1,3963,998000
13392,13392,1,"Fallbrook, CA",5,3.0,4273,949000
13393,13393,1,"Pismo Beach, CA",3,2.1,2266,1244500
13394,13394,1,"Paso Robles, CA",3,3.1,2645,1250000
13395,13395,1,"Los Osos, CA",3,2.1,2650,1150000
13396,13396,1,"Templeton, CA",2,2.0,1559,1300000
13397,13397,1,"Cambria, CA",3,2.1,1963,1125000
13398,13398,1,"Morro Bay, CA",3,2.0,1844,1100000
13399,13399,1,"Nipomo, CA",2,2.1,2760,1200000
13400,13400,1,"Arroyo Grande, CA",3,2.0,3035,1190000
13401,13401,1,"San Luis Obispo, CA",4,3.1,2869,1249000
13402,13402,1,"Morro Bay, CA",3,2.1,2345,1199000
13403,13403,1,"Morro Bay, CA",5,3.0,2491,1278000
13404,13404,1,"Arroyo Grande, CA",3,2.0,2684,1334900
13405,13405,1,"Pismo Beach, CA",3,3.1,3084,1290000
13406,13406,1,"Cambria, CA",3,2.1,2007,1299000
13407,13407,1,"Cambria, CA",3,3.0,2247,1098000
13408,13408,1,"Nipomo, CA",3,3.1,3725,1199000
13409,13409,1,"Paso Robles, CA",1,2.0,994,1099000
13410,13410,1,"Cambria, CA",3,3.1,2542,1080000
13411,13411,2,"Los Osos, CA",3,2.1,3815,999000
13412,13412,1,"Nipomo, CA",3,3.1,3232,1099000
13413,13413,1,"Cambria, CA",3,2.0,1502,1295000
13414,13414,1,"San Luis Obispo, CA",5,3.0,2295,1299000
13415,13415,1,"Avila Beach, CA",4,3.0,2560,1449000
13416,13416,1,"Pismo Beach, CA",3,3.1,2281,1263000
13417,13417,1,"Arroyo Grande, CA",3,3.0,2686,1149000
13418,13418,1,"San Luis Obispo, CA",4,3.1,3484,1199000
13419,13419,1,"Paso Robles, CA",2,2.0,1440,1200000
13420,13420,1,"Arroyo Grande, CA",3,2.1,2750,1139000
13421,13421,1,"Cayucos, CA",3,3.0,1823,1200000
13422,13422,1,"Arroyo Grande, CA",4,3.1,3263,1198000
13423,13423,2,"Paso Robles, CA",3,2.1,2621,995000
13424,13424,2,"Templeton, CA",2,2.0,856,1500000
13425,13425,1,"Arroyo Grande, CA",5,3.1,3850,1350000
13426,13426,1,"Cayucos, CA",3,2.1,2463,1150000
13427,13427,1,"Pismo Beach, CA",4,2.0,2197,1249000
13428,13428,2,"Templeton, CA",3,2.0,2110,1500000
13429,13429,1,"Arroyo Grande, CA",3,2.0,2221,1100000
13430,13430,1,"Templeton, CA",3,3.0,3259,1475000
13431,13431,1,"Arroyo Grande, CA",4,4.0,3083,1249000
13432,13432,1,"Paso Robles, CA",4,4.0,2299,1250000
13433,13433,1,"Nipomo, CA",3,3.1,3422,1434000
13434,13434,2,"Paso Robles, CA",4,2.1,3138,1495000
13435,13435,1,"San Luis Obispo, CA",4,1.1,1681,1169000
13436,13436,1,"San Luis Obispo, CA",4,2.0,2061,1400000
13437,13437,2,"Nipomo, CA",3,2.1,2390,995000
13438,13438,1,"San Luis Obispo, CA",4,4.0,2198,1229900
13439,13439,2,"Paso Robles, CA",7,5.0,5096,995000
13440,13440,1,"Cayucos, CA",3,2.1,1891,1145000
13441,13441,1,"Paso Robles, CA",4,3.0,3229,1250000
13442,13442,1,"Templeton, CA",3,4.0,2189,1075000
13443,13443,1,"Paso Robles, CA",3,1.0,1514,1299000
13444,13444,2,"Arroyo Grande, CA",4,3.0,4832,1499000
13445,13445,2,"Nipomo, CA",2,2.1,2181,998000
13446,13446,1,"Arroyo Grande, CA",6,5.0,4101,1199000
13447,13447,2,"Pismo Beach, CA",4,2.1,1768,998500
13448,13448,1,"Arroyo Grande, CA",4,3.1,3800,1373500
13449,13449,1,"Pismo Beach, CA",2,1.0,667,1197000
13450,13450,1,"Arroyo Grande, CA",3,3.1,4004,1150000
13451,13451,1,"Creston, CA",3,3.0,2160,1250000
13452,13452,1,"Templeton, CA",5,4.0,4633,1300000
13453,13453,1,"Avila Beach, CA",3,2.1,1741,1045000
13454,13454,1,"Los Osos, CA",4,2.1,2362,1449000
13455,13455,1,"Avila Beach, CA",3,2.0,2648,1385000
13456,13456,1,"Nipomo, CA",3,3.1,3049,1050000
13457,13457,1,"Pismo Beach, CA",3,3.0,2048,1175000
13458,13458,1,"Cayucos, CA",2,1.0,984,1250000
13459,13459,1,"Atascadero, CA",4,4.0,3866,1299000
13460,13460,1,"Arroyo Grande, CA",4,2.0,2400,1395000
13461,13461,1,"Arroyo Grande, CA",4,4.1,3455,1265000
13462,13462,1,"Cayucos, CA",4,3.0,2542,1275000
13463,13463,2,"Paso Robles, CA",3,2.0,2743,1500000
13464,13464,1,"Cambria, CA",5,2.1,2500,1350000
13465,13465,2,"Nipomo, CA",2,2.0,1804,999999
13466,13466,1,"Nipomo, CA",2,2.0,1903,1050000
13467,13467,1,"Nipomo, CA",2,2.1,2046,1050000
13468,13468,1,"Cambria, CA",3,3.0,1993,1125000
13469,13469,2,"San Luis Obispo, CA",3,3.0,3476,1498000
13470,13470,1,"Cambria, CA",3,3.1,2350,1198000
13471,13471,1,"Arroyo Grande, CA",3,2.1,2480,1195000
13472,13472,1,"Nipomo, CA",3,3.1,3049,1049000
13473,13473,1,"Cambria, CA",3,2.1,2350,1159000
13474,13474,1,"Cayucos, CA",2,3.1,2144,1049000
13475,13475,1,"Nipomo, CA",5,3.0,2966,1299500
13476,13476,1,"Pismo Beach, CA",2,2.1,1415,1199000
13477,13477,1,"Arroyo Grande, CA",4,2.1,3401,1125000
13478,13478,1,"Arroyo Grande, CA",4,2.1,2753,1049000
13479,13479,1,"Arroyo Grande, CA",4,3.0,2692,1375000
13480,13480,1,"Pismo Beach, CA",3,3.1,2012,1249000
13481,13481,1,"Cayucos, CA",2,1.0,846,1050000
13482,13482,1,"Pismo Beach, CA",2,2.1,1123,1099000
13483,13483,1,"Templeton, CA",3,2.1,3700,1290000
13484,13484,1,"Avila Beach, CA",3,2.1,2212,1225000
13485,13485,1,"Arroyo Grande, CA",4,3.1,3199,1149000
13486,13486,2,"Arroyo Grande, CA",3,2.0,1870,1495000
13487,13487,1,"Arroyo Grande, CA",5,4.1,3707,1200000
13488,13488,1,"Paso Robles, CA",4,3.0,2817,1380000
13489,13489,1,"Paso Robles, CA",4,5.1,2948,1300000
13490,13490,1,"Paso Robles, CA",5,5.0,5523,1400000
13491,13491,1,"Arroyo Grande, CA",3,3.2,3465,1250000
13492,13492,1,"Arroyo Grande, CA",5,3.1,4343,1299900
13493,13493,1,"Nipomo, CA",3,3.1,3674,1350000
13494,13494,2,"San Luis Obispo, CA",4,2.0,2696,999900
13495,13495,1,"Templeton, CA",3,2.1,2161,1150000
13496,13496,2,"San Luis Obispo, CA",3,2.0,2368,995000
13497,13497,1,"Atascadero, CA",4,2.1,4350,1185000
13498,13498,1,"Nipomo, CA",2,2.1,2595,1065000
13499,13499,1,"Cambria, CA",2,2.0,1900,1025000
13500,13500,2,"Nipomo, CA",3,2.1,2557,999500
13501,13501,1,"San Luis Obispo, CA",4,3.0,2756,1139000
13502,13502,1,"Nipomo, CA",4,2.0,2626,1445000
13503,13503,1,"Atascadero, CA",3,2.1,3269,1275000
13504,13504,1,"Cambria, CA",4,2.1,2875,1223000
13505,13505,1,"San Luis Obispo, CA",4,4.1,3407,1275000
13506,13506,2,"Creston, CA",3,2.0,1540,1500000
13507,13507,1,"San Miguel, CA",3,2.0,1554,1295000
13508,13508,1,"Nipomo, CA",2,2.1,2555,1049999
13509,13509,1,"Arroyo Grande, CA",3,2.0,2042,1449000
13510,13510,1,"Nipomo, CA",3,2.1,2299,1069999
13511,13511,2,"Paso Robles, CA",5,3.0,3474,1495000
13512,13512,1,"Arroyo Grande, CA",5,4.1,4428,1169000
13513,13513,2,"Atascadero, CA",1,1.0,600,995000
13514,13514,1,"Arroyo Grande, CA",4,3.0,3270,1150000
13515,13515,2,"San Luis Obispo, CA",2,2.1,1738,1425000
13516,13516,2,"San Luis Obispo, CA",2,2.1,1738,1275000
13517,13517,1,"Atascadero, CA",5,4.0,3541,1190000
13518,13518,1,"Cambria, CA",3,2.1,2809,1375000
13519,13519,1,"Cambria, CA",3,3.1,2958,1298000
13520,13520,1,"Paso Robles, CA",4,4.1,3834,1695000
13521,13521,1,"Templeton, CA",4,4.0,4580,1750000
13522,13522,1,"Pismo Beach, CA",4,3.1,3759,1695000
13523,13523,1,"Pismo Beach, CA",4,3.0,4400,1895000
13524,13524,1,"Templeton, CA",4,3.0,1830,1675000
13525,13525,1,"San Luis Obispo, CA",4,3.1,3406,1849000
13526,13526,23,"Atascadero, CA",3,3.0,2000,1675000
13527,13527,1,"Arroyo Grande, CA",4,3.2,3349,1790000
13528,13528,1,"Cambria, CA",6,4.0,2784,1988000
13529,13529,1,"San Luis Obispo, CA",5,4.0,3788,1895000
13530,13530,1,"Templeton, CA",3,3.1,4471,1695000
13531,13531,2,"Templeton, CA",2,2.0,856,1500000
13532,13532,1,"Morro Bay, CA",6,3.0,1838,1995000
13533,13533,1,"Morro Bay, CA",4,3.1,3295,1785000
13534,13534,1,"San Luis Obispo, CA",5,7.0,5190,1650000
13535,13535,2,"Templeton, CA",3,2.0,2110,1500000
13536,13536,2,"Paso Robles, CA",4,2.1,3138,1495000
13537,13537,1,"Los Osos, CA",4,3.0,3038,1585000
13538,13538,1,"Los Osos, CA",4,4.0,3815,1575000
13539,13539,1,"Creston, CA",2,2.1,1900,1875000
13540,13540,1,"Los Osos, CA",5,3.0,3506,1670000
13541,13541,1,"Pismo Beach, CA",3,2.0,1906,1650000
13542,13542,2,"Arroyo Grande, CA",4,3.0,4832,1499000
13543,13543,1,"Morro Bay, CA",4,3.1,3282,1598000
13544,13544,1,"Cambria, CA",3,2.1,2133,1895000
13545,13545,1,"Cambria, CA",3,3.1,4144,1680000
13546,13546,1,"San Luis Obispo, CA",4,3.1,3540,1680000
13547,13547,1,"San Luis Obispo, CA",4,2.0,2160,1899000
13548,13548,2,"Paso Robles, CA",3,2.0,2743,1500000
13549,13549,1,"Cambria, CA",3,2.1,2700,1650000
13550,13550,2,"San Luis Obispo, CA",3,3.0,3476,1498000
13551,13551,1,"Cambria, CA",4,4.1,4499,2000000
13552,13552,1,"Nipomo, CA",4,4.1,4366,1699000
13553,13553,1,"Creston, CA",3,2.1,2779,1675000
13554,13554,1,"Pismo Beach, CA",3,3.0,2278,1759000
13555,13555,1,"Pismo Beach, CA",3,3.0,2278,1759000
13556,13556,1,"San Luis Obispo, CA",7,6.1,4229,1680000
13557,13557,1,"Los Osos, CA",4,3.1,5096,1590000
13558,13558,2,"Arroyo Grande, CA",3,2.0,1870,1495000
13559,13559,1,"Los Osos, CA",3,3.1,3740,1850000
13560,13560,1,"Cambria, CA",3,2.0,2603,1595000
13561,13561,1,"San Luis Obispo, CA",5,5.0,5196,1795000
13562,13562,1,"San Luis Obispo, CA",5,3.1,4186,1999000
13563,13563,1,"Paso Robles, CA",3,2.1,2046,1650000
13564,13564,1,"Cayucos, CA",3,2.1,2379,1749000
13565,13565,2,"San Luis Obispo, CA",7,6.0,3910,1688000
13566,13566,2,"Avila Beach, CA",7,6.0,3910,1688000
13567,13567,1,"Templeton, CA",6,4.1,4658,1675000
13568,13568,1,"Cambria, CA",11,11.2,6600,1550000
13569,13569,1,"Los Osos, CA",5,3.1,4419,1595000
13570,13570,2,"Creston, CA",3,2.0,1540,1500000
13571,13571,1,"Avila Beach, CA",3,3.1,2915,1885000
13572,13572,1,"Arroyo Grande, CA",3,3.0,2530,1595000
13573,13573,2,"Paso Robles, CA",5,3.0,3474,1495000
13574,13574,1,"Santa Margarita, CA",4,3.1,3412,1595000
13575,13575,1,"Los Osos, CA",4,2.1,2793,1865000
13576,13576,1,"Santa Margarita, CA",4,2.0,2958,1600000
13577,13577,1,"Nipomo, CA",5,4.0,5100,1939000
13578,13578,1,"Paso Robles, CA",4,3.0,3900,1700000
13579,13579,1,"Templeton, CA",4,3.1,4227,1725000
13580,13580,1,"Cambria, CA",3,1.0,1252,1995000
13581,13581,1,"Oceano, CA",4,4.2,3060,1829000
13582,13582,1,"San Miguel, CA",3,3.0,2600,1699000
13583,13583,1,"Paso Robles, CA",2,2.1,3553,1575000
13584,13584,1,"Cambria, CA",3,4.0,3850,1775000
13585,13585,1,"Atascadero, CA",3,2.0,1177,235000
13586,13586,1,"Paso Robles, CA",2,2.0,1100,225000
13587,13587,1,"Santa Margarita, CA",3,2.0,1056,195000
13588,13588,2,"Paso Robles, CA",2,1.0,796,246900
13589,13589,2,"Paso Robles, CA",2,1.0,883,248500
13590,13590,1,"Paso Robles, CA",2,1.0,1008,198000
13591,13591,1,"Paso Robles, CA",2,2.0,1190,289000
13592,13592,2,"Atascadero, CA",2,1.0,1100,303000
13593,13593,1,"Atascadero, CA",2,2.0,1600,265000
13594,13594,2,"Paso Robles, CA",2,1.0,796,246900
13595,13595,1,"San Miguel, CA",3,2.0,1133,272000
13596,13596,1,"Paso Robles, CA",3,2.0,1440,279000
13597,13597,1,"Paso Robles, CA",2,2.0,980,285000
13598,13598,1,"Paso Robles, CA",2,2.0,1344,269900
13599,13599,1,"Paso Robles, CA",2,2.0,1248,289000
13600,13600,2,"Paso Robles, CA",2,1.0,883,248500
13601,13601,2,"Shandon, CA",2,1.0,820,295000
13602,13602,1,"Paso Robles, CA",2,2.1,2040,289000
13603,13603,1,"Morro Bay, CA",2,1.0,816,325000
13604,13604,2,"San Miguel, CA",3,1.0,991,349000
13605,13605,1,"Shandon, CA",2,2.0,1378,335000
13606,13606,1,"Paso Robles, CA",3,2.0,1088,330000
13607,13607,2,"Atascadero, CA",2,1.0,1100,303000
13608,13608,1,"Atascadero, CA",2,1.1,1041,310000
