,image_id,street,citi,bed,bath,sqft,price,predicted_price
12108,12108,1,"San Diego, CA",3,2.0,1568,580000,662435.75
12109,12109,2,"Oceanside, CA",4,2.0,1311,599000,2179934.2
12110,12110,2,"Oceanside, CA",4,2.1,2204,599000,1424486.5
12111,12111,1,"San Diego, CA",3,2.0,1552,579900,771007.0
12112,12112,2,"Vista, CA",2,1.1,993,599000,720012.4
12113,12113,1,"Chula Vista, CA",3,3.0,1785,578000,767853.4
12114,12114,2,"San Diego, CA",4,2.0,1693,599000,653601.75
12115,12115,1,"Ramona, CA",3,2.1,2033,575000,2409961.2
12116,12116,1,"San Diego, CA",4,3.0,1968,589000,662400.3
12117,12117,2,"Lakeside, CA",5,3.0,2240,549900,914026.56
12118,12118,2,"Spring Valley, CA",3,2.0,1774,550000,744839.6
12119,12119,2,"San Diego, CA",5,3.0,1546,555000,1179629.8
12120,12120,3,"Oceanside, CA",2,2.0,1300,549000,791118.5
12121,12121,1,"Vista, CA",4,2.0,2086,579000,996041.5
12122,12122,1,"Oceanside, CA",3,2.0,1560,559000,1100783.4
12123,12123,2,"Escondido, CA",3,2.1,1686,600000,3243265.8
12124,12124,2,"Alpine, CA",3,2.0,1800,599950,807396.9
12125,12125,2,"Spring Valley, CA",3,2.0,1763,599000,767960.4
12126,12126,1,"San Diego, CA",2,2.1,1335,564990,2885936.8
12127,12127,2,"Lakeside, CA",4,2.1,1701,550000,766274.8
12128,12128,1,"Vista, CA",3,3.0,1685,559900,830733.3
12129,12129,1,"San Diego, CA",4,3.0,1654,589000,689325.94
12130,12130,1,"El Cajon, CA",4,3.0,1439,589000,670567.0
12131,12131,2,"Escondido, CA",4,2.1,1766,554000,2804346.8
12132,12132,2,"Oceanside, CA",4,2.0,1344,545000,3471514.8
12133,12133,1,"Chula Vista, CA",4,3.0,1644,579000,768744.94
12134,12134,2,"Chula Vista, CA",4,3.0,2021,597900,797247.9
12135,12135,1,"Chula Vista, CA",4,3.0,1988,588900,2915223.5
12136,12136,2,"Chula Vista, CA",4,2.0,1878,549900,833879.9
12137,12137,2,"La Mesa, CA",3,2.0,1659,599000,2999909.0
12138,12138,2,"Alpine, CA",4,2.1,2562,550000,757264.6
12139,12139,2,"San Diego, CA",3,2.0,1439,599900,701213.1
12140,12140,1,"Chula Vista, CA",3,2.1,1659,589000,2692232.8
12141,12141,2,"Vista, CA",3,2.1,1811,549000,1259978.5
12142,12142,1,"San Diego, CA",3,2.0,1320,588000,1037040.8
12143,12143,1,"Valley Center, CA",3,2.0,1740,569000,750322.25
12144,12144,2,"Lemon Grove, CA",4,2.1,1686,553000,653983.94
12145,12145,2,"Imperial Beach, CA",3,2.0,1008,549000,862422.3
12146,12146,2,"Pine Valley, CA",4,3.0,3143,550000,802578.0
12147,12147,2,"Oceanside, CA",4,2.0,1428,599900,1764450.4
12148,12148,1,"Fallbrook, CA",3,2.0,1736,569000,888853.06
12149,12149,1,"Vista, CA",3,2.0,1931,582000,719080.25
12150,12150,4,"Oceanside, CA",4,3.1,2218,599900,1866485.0
12151,12151,2,"San Diego, CA",3,1.1,1500,550000,973290.25
12152,12152,1,"El Cajon, CA",3,2.1,1491,584000,741987.75
12153,12153,1,"Escondido, CA",3,2.0,1607,560000,876051.94
12154,12154,2,"Oceanside, CA",3,2.0,1564,600000,666831.25
12155,12155,1,"Oceanside, CA",2,2.0,1106,589000,2275187.5
12156,12156,2,"Escondido, CA",3,2.0,1815,599900,760303.94
12157,12157,2,"Ramona, CA",3,2.0,2275,599000,931407.0
12158,12158,1,"Lemon Grove, CA",4,2.0,1980,569500,987884.1
12159,12159,1,"Vista, CA",2,2.0,1334,563500,815436.4
12160,12160,2,"El Cajon, CA",3,2.1,1599,555000,718488.5
12161,12161,1,"San Diego, CA",4,2.1,1540,575000,1435004.2
12162,12162,1,"Spring Valley, CA",4,3.0,2776,590000,2238814.2
12163,12163,2,"El Cajon, CA",3,2.0,1273,555000,801874.5
12164,12164,2,"San Diego, CA",5,3.0,2135,599999,981492.44
12165,12165,1,"Vista, CA",3,2.0,1410,556000,682782.6
12166,12166,2,"San Diego, CA",4,2.0,1776,599000,704245.3
12167,12167,1,"Chula Vista, CA",3,2.0,1260,559000,717858.9
12168,12168,1,"Escondido, CA",3,2.1,1644,585000,2977473.2
12169,12169,2,"Santee, CA",4,2.0,1790,599000,855098.4
12170,12170,2,"Oceanside, CA",2,2.0,1294,547900,921908.9
12171,12171,1,"Escondido, CA",4,2.0,1525,579999,1885047.8
12172,12172,1,"Imperial Beach, CA",3,2.0,1039,560000,1692037.0
12173,12173,1,"Chula Vista, CA",3,2.0,1806,559900,695315.25
12174,12174,1,"Vista, CA",4,2.0,1890,559000,764571.25
12175,12175,1,"Escondido, CA",3,2.0,1840,589000,1095895.8
12176,12176,1,"Chula Vista, CA",4,3.0,1950,565900,931459.6
12177,12177,1,"Spring Valley, CA",3,2.1,1779,565000,926391.8
12178,12178,2,"El Cajon, CA",4,2.0,1915,550000,739857.06
12179,12179,2,"Poway, CA",3,2.0,1358,599000,659370.5
12180,12180,1,"Escondido, CA",5,3.0,2413,569999,3025542.8
12181,12181,1,"San Diego, CA",2,2.0,705,595000,689473.06
12182,12182,1,"El Cajon, CA",3,2.1,1596,589000,2549109.0
12183,12183,2,"Oceanside, CA",2,2.0,1444,545000,2060214.1
12184,12184,2,"San Diego, CA",4,2.0,1462,550000,3582171.8
12185,12185,1,"Pauma Valley, CA",3,2.0,2362,569900,854653.0
12186,12186,2,"Ramona, CA",4,2.0,2205,549000,1886329.9
12187,12187,1,"La Mesa, CA",3,2.0,1324,579900,1961571.2
12188,12188,1,"Spring Valley, CA",4,2.0,2448,570000,831608.94
12189,12189,1,"Spring Valley, CA",3,2.0,1544,574900,886985.56
12190,12190,2,"Ramona, CA",3,2.0,2088,549000,869014.75
12191,12191,1,"Oceanside, CA",4,2.1,1921,579999,1164030.8
12192,12192,2,"Imperial Beach, CA",3,2.0,1008,545000,737521.94
12193,12193,2,"Spring Valley, CA",3,2.0,1548,595000,839386.9
12194,12194,2,"San Diego, CA",3,2.0,1475,650000,795006.0
12195,12195,4,"Lemon Grove, CA",5,3.0,2704,649000,3400251.2
12196,12196,2,"El Cajon, CA",3,3.0,2529,649900,757900.75
12197,12197,1,"San Diego, CA",3,2.1,1741,619900,693253.9
12198,12198,2,"Chula Vista, CA",3,2.1,1980,605000,686736.25
12199,12199,1,"El Cajon, CA",6,3.0,2044,619900,986022.6
12200,12200,1,"Oceanside, CA",3,2.1,1771,637990,3110027.8
12201,12201,2,"La Mesa, CA",3,2.0,1303,650000,1021135.5
12202,12202,2,"San Diego, CA",3,2.0,1150,649995,2250842.5
12203,12203,1,"El Cajon, CA",3,3.0,1726,630000,2432426.2
12204,12204,2,"La Mesa, CA",4,2.0,1840,649900,1402071.1
12205,12205,1,"Escondido, CA",4,2.0,1872,629900,676511.44
12206,12206,2,"Spring Valley, CA",3,2.0,1760,649000,922762.56
12207,12207,2,"Vista, CA",3,3.0,1766,599900,1102567.0
12208,12208,2,"Valley Center, CA",3,2.1,1970,599000,2403563.8
12209,12209,2,"San Diego, CA",4,2.1,1973,599000,705433.9
12210,12210,2,"Escondido, CA",4,2.1,2858,649900,673154.56
12211,12211,1,"Fallbrook, CA",4,3.0,2764,635000,1898412.9
12212,12212,1,"San Diego, CA",3,2.1,1349,635000,981426.25
12213,12213,2,"San Diego, CA",3,2.0,816,599000,672556.3
12214,12214,1,"Bonsall, CA",3,2.0,1815,624000,1226324.8
12215,12215,2,"Fallbrook, CA",4,3.0,2761,599900,1270096.6
12216,12216,2,"Imperial Beach, CA",3,2.0,1493,599900,765239.06
12217,12217,1,"Lakeside, CA",3,2.0,1496,629000,884417.6
12218,12218,1,"Oceanside, CA",5,2.1,2570,625000,1252652.0
12219,12219,1,"Santee, CA",3,2.0,1644,634900,1089503.6
12220,12220,1,"Chula Vista, CA",4,3.0,2411,619200,857136.2
12221,12221,2,"Chula Vista, CA",4,3.1,2568,648000,854992.44
12222,12222,1,"Chula Vista, CA",4,3.0,1968,629000,684503.1
12223,12223,2,"Ramona, CA",3,2.1,2192,595000,1896128.5
12224,12224,1,"San Diego, CA",3,2.1,1734,609900,3421066.2
12225,12225,1,"San Diego, CA",4,2.1,2409,615000,810116.2
12226,12226,2,"Fallbrook, CA",3,2.1,2128,649000,2172463.2
12227,12227,2,"San Diego, CA",2,2.0,1710,599900,753035.3
12228,12228,2,"Oceanside, CA",3,3.0,1850,649900,673430.44
12229,12229,1,"Chula Vista, CA",5,3.1,2166,619999,1129256.5
12230,12230,2,"Santee, CA",5,3.0,1967,598000,762771.1
12231,12231,1,"San Diego, CA",2,2.0,991,625000,1185090.0
12232,12232,1,"San Diego, CA",3,2.0,1445,629000,679942.25
12233,12233,2,"Chula Vista, CA",4,2.1,1937,650000,667214.9
12234,12234,2,"Santee, CA",4,2.0,1799,599000,710145.0
12235,12235,2,"Lakeside, CA",3,2.0,2007,599000,830757.25
12236,12236,2,"La Mesa, CA",4,1.1,1545,650000,903709.9
12237,12237,1,"Imperial Beach, CA",4,2.1,1900,635000,674180.9
12238,12238,1,"Pauma Valley, CA",3,3.0,2252,639000,801463.0
12239,12239,2,"San Diego, CA",3,2.0,1182,649900,760959.56
12240,12240,2,"Ramona, CA",4,3.0,2370,649900,1092884.2
12241,12241,1,"San Diego, CA",2,2.0,1433,632500,2230865.8
12242,12242,2,"Oceanside, CA",4,3.0,2376,599000,1090932.5
12243,12243,1,"San Diego, CA",3,2.0,1316,620000,758666.9
12244,12244,2,"San Diego, CA",5,3.0,2425,647900,714508.75
12245,12245,2,"Escondido, CA",3,2.1,1842,599000,746258.5
12246,12246,2,"San Diego, CA",3,2.1,1440,649000,811854.4
12247,12247,2,"El Cajon, CA",3,2.0,1365,599900,1072026.6
12248,12248,1,"Escondido, CA",3,2.1,2184,630000,1131650.6
12249,12249,1,"Santee, CA",4,3.0,2147,643900,714665.6
12250,12250,2,"San Diego, CA",6,3.0,2333,599950,807370.9
12251,12251,1,"San Diego, CA",2,1.0,960,619000,2362396.0
12252,12252,1,"San Marcos, CA",2,2.0,1587,625000,903133.2
12253,12253,1,"Chula Vista, CA",4,2.0,1997,629000,757064.1
12254,12254,2,"Spring Valley, CA",4,3.1,2318,649000,905213.6
12255,12255,1,"San Diego, CA",3,2.0,1200,629000,803943.25
12256,12256,1,"Fallbrook, CA",4,3.0,2335,639500,813362.75
12257,12257,2,"Chula Vista, CA",4,2.1,2466,599900,821228.7
12258,12258,1,"Carlsbad, CA",3,2.1,1452,615000,839854.94
12259,12259,2,"Poway, CA",4,2.0,1560,650000,2493138.8
12260,12260,1,"Ramona, CA",4,3.0,2375,629999,1086157.0
12261,12261,1,"Escondido, CA",4,3.0,2358,629000,697340.1
12262,12262,2,"Spring Valley, CA",3,2.0,1724,599000,798493.6
12263,12263,2,"San Diego, CA",3,2.1,1444,649000,664566.6
12264,12264,2,"San Marcos, CA",4,3.0,1720,649900,698105.6
12265,12265,1,"Vista, CA",3,2.0,1632,615000,685703.9
12266,12266,2,"San Diego, CA",3,2.0,1118,649000,921951.9
12267,12267,1,"Escondido, CA",4,3.0,2015,610000,670276.4
12268,12268,2,"San Marcos, CA",3,2.0,1906,649000,805787.9
12269,12269,2,"Poway, CA",3,2.0,1313,646000,759089.5
12270,12270,1,"San Diego, CA",3,1.0,1200,634999,890186.5
12271,12271,1,"Chula Vista, CA",6,3.0,2289,615000,675030.1
12272,12272,2,"San Diego, CA",3,2.0,1309,599900,1154249.6
12273,12273,2,"Chula Vista, CA",4,3.1,2438,603990,1081071.8
12274,12274,2,"Fallbrook, CA",3,2.0,1700,595000,987178.9
12275,12275,2,"Carlsbad, CA",3,2.1,1957,600000,714909.94
12276,12276,1,"San Diego, CA",2,2.0,1280,629900,810656.44
12277,12277,1,"Valley Center, CA",3,2.0,1650,619000,2312488.8
12278,12278,1,"El Cajon, CA",4,3.0,2280,635000,681162.7
12279,12279,1,"Lakeside, CA",5,3.0,2156,639900,668122.06
12280,12280,2,"Spring Valley, CA",3,3.0,1650,599000,678320.4
12281,12281,1,"Ramona, CA",4,2.1,1939,639900,1583297.0
12282,12282,1,"Chula Vista, CA",4,3.0,2385,619900,837300.94
12283,12283,1,"San Diego, CA",4,3.1,1879,639900,871769.25
12284,12284,1,"Escondido, CA",3,3.0,1763,619900,714363.6
12285,12285,1,"San Diego, CA",4,2.1,1796,624000,647321.5
12286,12286,2,"Oceanside, CA",4,3.0,2350,649000,834777.7
12287,12287,1,"Escondido, CA",3,3.1,2359,614900,1784342.2
12288,12288,1,"Escondido, CA",3,2.0,1964,627000,2443360.2
12289,12289,2,"La Mesa, CA",3,2.1,1890,599900,806141.5
12290,12290,2,"Boulevard, CA",4,1.1,1979,649000,758885.9
12291,12291,1,"Santa Ysabel, CA",6,3.1,2866,619000,726434.75
12292,12292,1,"Chula Vista, CA",4,3.0,2498,631000,709363.0
12293,12293,1,"San Marcos, CA",4,3.0,2200,639000,3078809.0
12294,12294,1,"Vista, CA",3,2.0,1637,615000,697738.9
12295,12295,2,"Santee, CA",3,2.0,1595,599000,1103698.8
12296,12296,2,"Pauma Valley, CA",3,2.1,2427,599900,734065.25
12297,12297,1,"Fallbrook, CA",3,2.1,2284,609000,1069702.0
12298,12298,1,"Escondido, CA",3,2.1,2250,639000,755827.6
12299,12299,1,"San Diego, CA",3,1.0,836,619000,790006.44
12300,12300,2,"El Cajon, CA",4,2.1,2098,599000,899639.94
12301,12301,1,"San Diego, CA",4,2.0,1796,635000,688788.56
12302,12302,1,"Valley Center, CA",3,2.0,1694,630000,1201252.4
12303,12303,2,"San Diego, CA",4,2.1,2162,599900,756408.1
12304,12304,1,"San Diego, CA",3,2.0,1500,610000,679329.25
12305,12305,2,"Fallbrook, CA",4,3.0,2973,605000,1762373.0
12306,12306,1,"Oceanside, CA",3,2.0,1678,629000,749886.75
12307,12307,2,"San Diego, CA",3,2.0,1476,650000,838496.5
12308,12308,1,"San Diego, CA",5,3.0,2333,630000,1005330.25
12309,12309,2,"San Diego, CA",4,2.0,1356,645000,820086.3
12310,12310,2,"Jamul, CA",4,2.1,2727,599000,2622103.8
12311,12311,1,"Poway, CA",2,2.0,1084,639000,2447899.2
12312,12312,1,"Escondido, CA",4,2.0,1793,640000,1060253.2
12313,12313,2,"Oceanside, CA",4,2.0,1311,599000,2181918.8
12314,12314,2,"Oceanside, CA",4,2.1,2204,599000,1345737.2
12315,12315,1,"Fallbrook, CA",5,3.0,2011,629000,2219435.2
12316,12316,2,"Vista, CA",2,1.1,993,599000,723044.1
12317,12317,1,"Oceanside, CA",2,2.0,1800,639000,790421.25
12318,12318,1,"Vista, CA",3,2.1,1897,639000,3079955.8
12319,12319,1,"El Cajon, CA",3,2.0,1820,639000,684779.5
12320,12320,2,"San Diego, CA",4,2.0,1693,599000,661136.8
12321,12321,1,"San Diego, CA",4,2.0,1376,639900,940438.9
12322,12322,1,"San Diego, CA",2,1.0,997,620000,696126.9
12323,12323,1,"San Diego, CA",3,2.0,1700,630000,789308.3
12324,12324,2,"Escondido, CA",3,2.1,1686,600000,3287525.5
12325,12325,3,"San Diego, CA",2,2.0,1077,620000,788147.25
12326,12326,2,"Alpine, CA",3,2.0,1800,599950,810383.75
12327,12327,1,"Chula Vista, CA",4,2.1,1873,620000,796767.75
12328,12328,2,"Spring Valley, CA",3,2.0,1763,599000,770969.0
12329,12329,1,"Chula Vista, CA",4,3.0,1988,609000,2489158.2
12330,12330,1,"Ramona, CA",4,2.1,2288,617900,1165332.9
12331,12331,1,"Ramona, CA",4,3.0,2331,635000,2218514.0
12332,12332,2,"San Diego, CA",2,2.0,1077,649000,666126.5
12333,12333,1,"San Diego, CA",4,2.1,2162,619000,687419.75
12334,12334,1,"Oceanside, CA",4,2.1,1839,642000,783071.94
12335,12335,1,"El Cajon, CA",3,2.0,1632,635000,923722.6
12336,12336,2,"Chula Vista, CA",4,3.0,2021,597900,800240.25
12337,12337,1,"Oceanside, CA",4,2.1,2099,629000,1153307.5
12338,12338,1,"Fallbrook, CA",4,2.0,2360,620000,981926.1
12339,12339,1,"Poway, CA",4,2.0,1961,639999,888481.6
12340,12340,1,"San Diego, CA",2,2.0,1002,620000,759619.9
12341,12341,2,"La Mesa, CA",3,2.0,1659,599000,2995181.2
12342,12342,1,"Oceanside, CA",3,2.1,1860,620000,924925.1
12343,12343,2,"San Diego, CA",3,2.0,1439,599900,704221.7
12344,12344,4,"Lemon Grove, CA",5,3.0,2704,649000,3396481.8
12345,12345,1,"San Diego, CA",4,2.2,2116,620000,1222729.2
12346,12346,1,"Valley Center, CA",4,2.0,1813,625000,934525.4
12347,12347,2,"Oceanside, CA",4,2.0,1428,599900,1694825.0
12348,12348,1,"San Diego, CA",4,2.1,2016,639000,824085.6
12349,12349,2,"Valley Center, CA",3,2.1,2528,649000,2298112.0
12350,12350,1,"San Diego, CA",4,3.0,2339,615000,695777.7
12351,12351,1,"Carlsbad, CA",3,2.1,1471,640000,1083288.0
12352,12352,1,"Escondido, CA",4,3.0,2018,629900,798216.9
12353,12353,2,"Valley Center, CA",4,2.1,2592,645000,3268475.0
12354,12354,1,"San Diego, CA",4,2.1,2011,619000,764617.5
12355,12355,1,"San Marcos, CA",5,3.0,2497,619000,696693.3
12356,12356,2,"Oceanside, CA",4,3.0,2350,650000,1148538.0
12357,12357,4,"Oceanside, CA",4,3.1,2218,599900,1802226.8
12358,12358,1,"Escondido, CA",4,2.1,2516,639000,936278.8
12359,12359,2,"El Cajon, CA",4,2.1,2082,649900,1467546.4
12360,12360,2,"Escondido, CA",4,3.0,2635,649000,774586.06
12361,12361,1,"Lakeside, CA",4,2.1,1983,620000,707662.1
12362,12362,1,"Vista, CA",4,2.1,1833,619000,817939.2
12363,12363,2,"Oceanside, CA",3,2.0,1564,600000,674478.2
12364,12364,2,"Oceanside, CA",4,3.0,2376,649000,986483.25
12365,12365,2,"Fallbrook, CA",4,2.1,2216,649000,733018.75
12366,12366,1,"Escondido, CA",4,2.1,1776,630000,697999.3
12367,12367,1,"Bonita, CA",3,2.0,1182,619999,831533.9
12368,12368,2,"Escondido, CA",3,2.0,1815,599900,763446.0
12369,12369,2,"Chula Vista, CA",5,3.0,2335,649900,802716.94
12370,12370,2,"Ramona, CA",3,2.0,2275,599000,934518.9
12371,12371,2,"Chula Vista, CA",4,2.0,1805,649000,2806685.8
12372,12372,2,"San Diego, CA",5,3.0,2135,599999,984521.25
12373,12373,2,"San Diego, CA",5,2.0,1528,649000,877481.7
12374,12374,2,"Palomar Mountain, CA",4,3.0,1722,649000,749150.0
12375,12375,2,"San Diego, CA",3,2.0,1302,655000,3355934.8
12376,12376,2,"San Diego, CA",4,2.0,1776,599000,707342.1
12377,12377,1,"Escondido, CA",3,2.1,1935,639900,696541.6
12378,12378,2,"Santee, CA",4,2.0,1790,599000,858173.9
12379,12379,1,"San Diego, CA",4,2.1,2005,629000,657127.9
12380,12380,1,"San Diego, CA",4,2.1,2005,629000,703764.94
12381,12381,1,"Vista, CA",3,2.0,2457,609000,956553.4
12382,12382,1,"Chula Vista, CA",4,2.1,1697,622900,1979563.4
12383,12383,2,"San Diego, CA",4,2.0,1571,649500,695608.6
12384,12384,1,"Valley Center, CA",4,3.0,2095,639000,982706.94
12385,12385,1,"Escondido, CA",4,3.0,2018,615000,2603603.5
12386,12386,2,"San Diego, CA",1,1.0,659,640000,686304.9
12387,12387,2,"Poway, CA",3,2.0,1248,649000,1131632.8
12388,12388,1,"Fallbrook, CA",3,3.0,2425,639000,712045.4
12389,12389,2,"Chula Vista, CA",4,2.0,1624,650000,869374.4
12390,12390,2,"Poway, CA",3,2.0,1358,599000,667088.5
12391,12391,2,"San Diego, CA",4,2.0,1364,649000,741246.5
12392,12392,1,"Fallbrook, CA",3,2.1,1918,625000,710927.7
12393,12393,2,"San Diego, CA",3,2.0,1475,650000,797954.9
12394,12394,4,"Lemon Grove, CA",5,3.0,2704,649000,3395216.8
12395,12395,2,"El Cajon, CA",3,3.0,2529,649900,760850.4
12396,12396,2,"Carlsbad, CA",3,2.1,1788,700000,1043711.75
12397,12397,2,"El Cajon, CA",3,3.1,2236,699999,757456.4
12398,12398,2,"Spring Valley, CA",5,3.0,2700,699900,826264.0
12399,12399,1,"El Cajon, CA",3,2.1,2220,679000,1301001.6
12400,12400,1,"Oceanside, CA",5,2.1,2021,678990,3217570.0
12401,12401,2,"La Mesa, CA",3,2.0,1303,650000,1023942.7
12402,12402,1,"Oceanside, CA",3,2.1,1901,668990,2505220.0
12403,12403,2,"San Diego, CA",3,2.0,1150,649995,2251064.2
12404,12404,2,"La Mesa, CA",4,2.0,1840,649900,1324877.2
12405,12405,2,"Poway, CA",4,2.0,1714,699000,684163.06
12406,12406,2,"Spring Valley, CA",3,2.0,1760,649000,925700.25
12407,12407,1,"Ramona, CA",5,3.0,2478,684842,668038.56
12408,12408,1,"San Diego, CA",3,2.0,1249,685000,1758535.5
12409,12409,2,"Escondido, CA",4,2.1,2858,649900,680396.4
12410,12410,1,"Escondido, CA",4,3.0,2604,669000,752762.7
12411,12411,1,"San Diego, CA",3,2.0,1550,690000,3204229.8
12412,12412,1,"Oceanside, CA",3,2.1,2456,689000,770685.9
12413,12413,1,"San Diego, CA",3,2.1,1496,669900,2082906.2
12414,12414,1,"Escondido, CA",4,2.0,2200,675000,3375408.0
12415,12415,1,"Oceanside, CA",5,3.0,2411,676000,820994.3
12416,12416,2,"La Mesa, CA",3,2.0,2317,700000,1005862.75
12417,12417,2,"Chula Vista, CA",4,3.1,2568,648000,857876.7
12418,12418,2,"San Diego, CA",3,2.0,1656,700000,811188.75
12419,12419,1,"Escondido, CA",5,4.0,3745,679000,1098719.0
12420,12420,2,"Fallbrook, CA",3,2.1,2128,649000,2170818.8
12421,12421,1,"San Diego, CA",6,3.0,2665,679000,720939.25
12422,12422,1,"Chula Vista, CA",4,2.1,2240,665000,1874117.9
12423,12423,2,"Oceanside, CA",3,3.0,1850,649900,680514.8
12424,12424,2,"San Diego, CA",4,2.0,2501,699999,903287.0
12425,12425,1,"Chula Vista, CA",4,2.1,2454,680000,672882.4
12426,12426,2,"Oceanside, CA",3,2.1,3014,699000,3305349.0
12427,12427,1,"San Diego, CA",4,3.0,1518,680000,2986475.2
12428,12428,2,"San Diego, CA",5,3.0,2255,695900,709400.7
12429,12429,1,"San Diego, CA",3,2.0,1332,669000,674618.3
12430,12430,2,"Carlsbad, CA",5,3.0,2543,700000,3649110.0
12431,12431,1,"Escondido, CA",3,3.0,2278,685000,836826.0
12432,12432,2,"Chula Vista, CA",4,2.1,1937,650000,674508.0
12433,12433,2,"La Mesa, CA",4,1.1,1545,650000,906608.75
12434,12434,1,"San Diego, CA",4,3.0,2140,675000,680653.25
12435,12435,1,"Vista, CA",4,3.0,2405,679000,791165.8
12436,12436,2,"San Diego, CA",3,2.0,1182,649900,763879.6
12437,12437,2,"Ramona, CA",4,3.0,2370,649900,1094142.0
12438,12438,2,"San Diego, CA",5,3.0,2425,647900,717371.2
12439,12439,1,"Escondido, CA",4,3.0,2136,670000,1064150.2
12440,12440,2,"San Diego, CA",3,2.1,1440,649000,814727.6
12441,12441,1,"Lakeside, CA",5,3.0,2590,659000,677897.0
12442,12442,1,"Vista, CA",5,3.1,2966,685000,690414.9
12443,12443,1,"Lakeside, CA",3,2.0,1865,694000,1178458.8
12444,12444,2,"Fallbrook, CA",3,2.1,2917,699900,982474.6
12445,12445,1,"San Diego, CA",3,2.0,894,690000,857166.6
12446,12446,1,"Oceanside, CA",3,2.0,1613,689000,711920.2
12447,12447,2,"Spring Valley, CA",4,3.1,2318,649000,908053.6
12448,12448,3,"Rancho Bernardo, CA",3,2.1,1715,699900,687607.25
12449,12449,1,"San Diego, CA",3,2.0,1261,675000,2761421.2
12450,12450,1,"San Diego, CA",3,2.0,1200,685000,3023356.2
12451,12451,1,"San Diego, CA",3,2.0,1680,659000,752679.2
12452,12452,2,"Poway, CA",4,2.0,1560,650000,2488732.2
12453,12453,1,"Escondido, CA",3,2.1,2042,675000,676340.6
12454,12454,2,"San Diego, CA",3,2.0,1656,695000,777497.0
12455,12455,2,"Vista, CA",4,3.0,2475,700000,1369995.1
12456,12456,1,"Oceanside, CA",3,2.0,1890,659500,727505.75
12457,12457,2,"San Diego, CA",3,2.1,1444,649000,671662.7
12458,12458,2,"San Marcos, CA",4,3.0,1720,649900,705143.75
12459,12459,2,"San Diego, CA",3,2.0,1118,649000,924791.94
12460,12460,1,"San Diego, CA",3,2.0,2168,679000,745839.25
12461,12461,2,"San Marcos, CA",3,2.0,1906,649000,808647.0
12462,12462,2,"Valley Center, CA",4,3.0,1724,699999,2300546.8
12463,12463,1,"San Diego, CA",3,2.0,1309,659000,2381317.2
12464,12464,2,"Poway, CA",3,2.0,1313,646000,761979.94
12465,12465,1,"Escondido, CA",3,1.1,2117,675000,1130136.0
12466,12466,2,"Fallbrook, CA",3,1.1,1419,700000,672855.0
12467,12467,2,"Chula Vista, CA",5,3.0,2700,699995,1152902.0
12468,12468,1,"Vista, CA",3,3.0,2020,679000,753826.4
12469,12469,1,"Oceanside, CA",4,3.0,2254,659000,983107.0
12470,12470,1,"Oceanside, CA",5,3.0,2383,679000,901999.56
12471,12471,1,"Oceanside, CA",3,2.0,1754,659999,742939.8
12472,12472,1,"San Diego, CA",3,2.0,1647,669900,781171.94
12473,12473,1,"San Diego, CA",4,2.0,1356,678900,699171.2
12474,12474,2,"Valley Center, CA",3,2.1,3024,699000,1263950.8
12475,12475,1,"Escondido, CA",3,3.1,2444,679950,904949.0
12476,12476,1,"San Diego, CA",3,2.0,1909,675000,734930.5
12477,12477,1,"Vista, CA",3,2.0,1945,685000,753445.5
12478,12478,2,"Oceanside, CA",4,3.0,2350,649000,837603.0
12479,12479,2,"Lakeside, CA",4,3.0,1900,699000,937095.1
12480,12480,1,"Rancho Bernardo, CA",3,2.0,1779,659000,818285.9
12481,12481,2,"Bonita, CA",4,3.0,1722,699000,734935.4
12482,12482,2,"Escondido, CA",3,2.0,2503,695000,944597.44
12483,12483,1,"Vista, CA",4,3.0,1947,690000,687434.4
12484,12484,1,"Ramona, CA",4,2.1,2597,675000,793436.7
12485,12485,2,"Boulevard, CA",4,1.1,1979,649000,761776.3
12486,12486,1,"San Diego, CA",3,2.0,1618,665000,704312.75
12487,12487,1,"Chula Vista, CA",4,3.1,2891,675000,721532.7
12488,12488,1,"Chula Vista, CA",4,3.1,2788,667000,701606.1
12489,12489,2,"Vista, CA",6,4.0,3348,700000,1065790.1
12490,12490,1,"El Cajon, CA",4,3.0,2239,679000,1067306.9
12491,12491,2,"El Cajon, CA",3,2.0,1609,699000,3224858.8
12492,12492,1,"La Mesa, CA",3,2.0,1362,675000,1767160.5
12493,12493,2,"San Diego, CA",3,2.0,1476,650000,841233.56
12494,12494,2,"San Diego, CA",4,2.0,1356,645000,822821.75
12495,12495,1,"Ramona, CA",3,3.0,2620,675000,699701.56
12496,12496,1,"San Diego, CA",4,3.0,1841,679000,1006801.5
12497,12497,1,"Escondido, CA",4,3.0,2185,669000,3690972.8
12498,12498,1,"Escondido, CA",4,3.1,3835,689000,630003.25
12499,12499,2,"Fallbrook, CA",3,3.0,2260,699000,842071.0
12500,12500,1,"Fallbrook, CA",4,3.0,2761,659900,751094.2
12501,12501,1,"Escondido, CA",3,2.0,2166,679000,2165913.0
12502,12502,1,"Escondido, CA",4,2.1,2507,669000,2350414.8
12503,12503,1,"San Diego, CA",3,2.1,1306,689000,851744.5
12504,12504,1,"Escondido, CA",6,4.0,1284,671000,669861.6
12505,12505,1,"Vista, CA",4,2.1,2012,659000,2684028.5
12506,12506,2,"San Diego, CA",2,2.0,1077,649000,672491.1
